Tenure,WarehouseToHome,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,DaySinceLastOrder,CashbackAmount,Churn
7.0,27.0,2,Laptop & Accessory,2,Single,2,0,7.0,153.37,0
7.0,10.0,3,Fashion,1,Married,3,1,0.0,197.13,0
14.0,7.0,4,Laptop & Accessory,3,Married,9,0,2.0,192.28,1
1.0,26.0,5,Mobile Phone,4,Married,3,1,1.0,149.13,1
10.0,22.0,4,Laptop & Accessory,3,Married,5,0,0.0,163.34,0
15.0,8.0,1,Laptop & Accessory,5,Divorced,8,0,3.0,162.72,0
11.0,32.0,4,Laptop & Accessory,3,Married,5,1,8.0,169.49,0
9.0,6.0,3,Laptop & Accessory,4,Married,1,0,5.0,152.28,0
,31.0,4,Mobile,4,Single,5,1,2.0,123.13,1
,8.0,3,Mobile,4,Married,2,0,2.0,122.25999999999999,0
23.0,15.0,5,Grocery,4,Divorced,8,0,4.0,256.2,0
0.0,8.0,4,Laptop & Accessory,4,Single,8,1,2.0,199.07,1
1.0,13.0,4,Mobile Phone,5,Married,6,1,3.0,145.73,1
7.0,14.0,3,Laptop & Accessory,3,Single,4,0,3.0,161.42,0
12.0,9.0,5,Laptop & Accessory,1,Married,5,0,6.0,177.49,0
1.0,11.0,4,Laptop & Accessory,3,Divorced,3,1,4.0,166.62,0
7.0,6.0,4,Fashion,5,Divorced,10,0,6.0,204.82,1
0.0,34.0,3,Laptop & Accessory,4,Divorced,2,0,4.0,162.72,0
2.0,33.0,3,Laptop & Accessory,3,Divorced,5,0,1.0,143.35,0
7.0,15.0,3,Laptop & Accessory,3,Divorced,2,0,3.0,157.14,0
7.0,8.0,4,Mobile Phone,5,Single,2,0,3.0,143.81,0
18.0,31.0,4,Laptop & Accessory,1,Married,1,0,8.0,159.06,0
9.0,34.0,4,Laptop & Accessory,3,Married,4,0,8.0,193.83,0
20.0,7.0,3,Fashion,4,Married,1,0,,219.57,0
,9.0,4,Mobile,2,Single,1,0,1.0,120.44999999999999,0
8.0,17.0,4,Mobile Phone,3,Single,3,1,3.0,154.36,1
12.0,30.0,4,Grocery,1,Married,1,0,,220.31,0
5.0,19.0,4,Laptop & Accessory,1,Married,2,1,6.0,183.55,0
14.0,9.0,4,Laptop & Accessory,4,Married,9,0,4.0,182.15,0
9.0,16.0,5,Fashion,3,Married,3,1,16.0,231.85000000000002,0
9.0,10.0,5,Mobile Phone,3,Divorced,3,0,1.0,137.81,0
19.0,8.0,5,Grocery,4,Married,4,1,7.0,268.72,0
28.0,8.0,5,Others,3,Divorced,5,0,11.0,291.87,0
4.0,8.0,4,Mobile Phone,4,Married,2,1,8.0,160.79,0
1.0,12.0,4,Mobile Phone,1,Single,3,0,3.0,156.17,0
28.0,24.0,4,Fashion,3,Divorced,10,0,9.0,232.39,0
10.0,16.0,3,Laptop & Accessory,4,Single,3,1,1.0,141.97,0
14.0,9.0,5,Mobile Phone,3,Single,4,0,3.0,153.09,0
14.0,18.0,4,Laptop & Accessory,3,Married,3,0,5.0,188.23,0
7.0,16.0,4,Laptop & Accessory,3,Married,2,0,7.0,150.63,0
0.0,9.0,3,Laptop & Accessory,3,Single,10,0,0.0,145.77,1
15.0,18.0,3,Laptop & Accessory,1,Married,4,1,0.0,150.87,0
20.0,29.0,3,Fashion,2,Divorced,2,0,6.0,203.12,1
11.0,16.0,5,Fashion,3,Married,4,0,11.0,232.06,0
0.0,,3,Mobile,2,Single,2,0,2.0,126.1,0
14.0,9.0,4,Others,3,Divorced,2,0,13.0,305.41,0
19.0,20.0,2,Grocery,3,Single,8,1,9.0,261.95,1
0.0,10.0,3,Mobile Phone,2,Divorced,2,1,6.0,136.91,1
0.0,,1,Mobile,2,Divorced,9,0,0.0,125.34,0
1.0,7.0,5,Laptop & Accessory,1,Married,8,0,3.0,172.75,0
1.0,8.0,4,Mobile Phone,1,Single,3,0,1.0,141.11,0
11.0,29.0,4,Fashion,3,Single,1,0,8.0,195.26,0
8.0,8.0,4,Mobile Phone,4,Married,3,1,4.0,148.42,1
1.0,22.0,4,Laptop & Accessory,3,Married,9,0,1.0,173.34,1
25.0,34.0,1,Grocery,3,Divorced,3,1,2.0,232.47000000000003,0
1.0,17.0,5,Laptop & Accessory,2,Divorced,3,1,5.0,182.69,0
8.0,31.0,3,Fashion,3,Married,2,1,1.0,203.88,0
20.0,7.0,4,Others,1,Married,11,0,3.0,321.27,0
6.0,19.0,4,Grocery,5,Single,2,1,15.0,262.58,1
1.0,33.0,4,Laptop & Accessory,1,Single,3,0,5.0,186.8,0
1.0,9.0,4,Mobile Phone,3,Single,3,0,3.0,152.83,0
7.0,6.0,4,Mobile,4,Divorced,6,0,2.0,132.94,0
1.0,10.0,4,Mobile Phone,5,Single,7,1,5.0,151.57,1
3.0,18.0,3,Laptop & Accessory,3,Single,1,0,4.0,165.77,0
9.0,34.0,5,Mobile Phone,5,Single,3,0,2.0,150.59,0
3.0,30.0,1,Grocery,4,Single,5,1,0.0,231.94,1
16.0,13.0,4,Fashion,5,Married,11,0,8.0,258.48,0
1.0,11.0,4,Mobile Phone,4,Single,3,0,3.0,157.95,0
3.0,7.0,3,Mobile Phone,4,Married,2,0,7.0,137.48,0
10.0,22.0,6,Laptop & Accessory,1,Married,3,0,12.0,179.06,0
14.0,9.0,4,Others,3,Married,2,0,10.0,319.36,0
22.0,14.0,4,Grocery,4,Divorced,7,0,,231.2,0
13.0,18.0,3,Laptop & Accessory,5,Married,3,0,7.0,144.48,0
8.0,15.0,4,Laptop & Accessory,5,Married,5,0,1.0,176.21,0
11.0,16.0,5,Laptop & Accessory,4,Married,3,0,4.0,166.89,0
,14.0,3,Mobile,3,Single,2,0,0.0,119.03999999999999,1
16.0,12.0,4,Fashion,4,Single,11,1,,209.46,1
8.0,8.0,4,Mobile Phone,1,Single,1,1,4.0,149.3,0
8.0,6.0,4,Laptop & Accessory,2,Divorced,1,0,0.0,153.63,0
30.0,35.0,4,Grocery,1,Married,4,0,0.0,241.18,0
1.0,10.0,4,Mobile Phone,1,Married,3,0,1.0,145.61,0
15.0,16.0,4,Others,3,Married,4,0,12.0,319.19,0
8.0,22.0,4,Grocery,5,Married,9,0,10.0,295.07,0
3.0,14.0,1,Fashion,5,Divorced,1,1,,214.16000000000003,0
24.0,8.0,5,Laptop & Accessory,4,Married,6,0,2.0,154.82,0
8.0,12.0,3,Mobile,3,Married,1,1,2.0,135.06,0
,9.0,3,Mobile,1,Married,2,0,0.0,120.61000000000001,0
,9.0,4,Mobile,2,Divorced,4,0,0.0,121.77000000000001,0
7.0,28.0,4,Laptop & Accessory,1,Married,2,1,11.0,157.47,0
13.0,8.0,3,Laptop & Accessory,4,Divorced,6,0,0.0,143.27,0
14.0,8.0,4,Laptop & Accessory,3,Single,3,1,7.0,168.11,0
19.0,13.0,5,Fashion,2,Single,8,0,,213.65,0
1.0,16.0,4,Mobile Phone,4,Single,3,0,4.0,147.79,0
4.0,9.0,5,Laptop & Accessory,2,Single,7,1,1.0,193.77,0
10.0,19.0,5,Fashion,2,Single,2,0,,213.58,0
1.0,7.0,4,Fashion,5,Married,3,0,8.0,199.12,0
9.0,23.0,4,Fashion,4,Divorced,2,0,10.0,205.2,0
12.0,7.0,4,Fashion,3,Single,6,1,1.0,203.61,0
20.0,9.0,6,Grocery,4,Married,5,1,8.0,293.72,0
1.0,23.0,6,Mobile Phone,5,Married,3,1,1.0,148.07,1
1.0,23.0,4,Fashion,5,Single,4,1,,210.64,1
1.0,15.0,4,Laptop & Accessory,1,Married,2,0,2.0,168.42,0
24.0,12.0,3,Others,3,Single,8,0,15.0,295.37,0
17.0,6.0,4,Laptop & Accessory,3,Single,5,0,2.0,159.85,0
20.0,17.0,5,Fashion,2,Divorced,4,1,,215.71,0
2.0,33.0,5,Laptop & Accessory,5,Divorced,3,0,5.0,172.24,0
,12.0,1,Mobile Phone,5,Divorced,2,1,0.0,116.00999999999999,1
12.0,14.0,2,Mobile Phone,3,Married,3,0,4.0,151.1,0
,6.0,3,Mobile,3,Single,1,0,5.0,120.58000000000001,1
0.0,6.0,4,Laptop & Accessory,1,Married,7,0,2.0,147.75,0
6.0,11.0,5,Laptop & Accessory,3,Divorced,3,0,9.0,186.62,0
1.0,7.0,4,Laptop & Accessory,3,Married,3,0,8.0,177.96,0
6.0,8.0,3,Mobile Phone,3,Divorced,2,0,4.0,136.0,0
19.0,6.0,4,Fashion,5,Married,3,1,5.0,206.73000000000002,0
5.0,19.0,3,Laptop & Accessory,2,Married,3,0,3.0,144.03,0
4.0,16.0,3,Fashion,3,Married,5,0,,210.31,0
1.0,23.0,4,Fashion,5,Single,4,1,,210.64,1
5.0,15.0,3,Laptop & Accessory,2,Divorced,2,1,5.0,163.22,0
1.0,31.0,6,Mobile Phone,1,Single,3,1,1.0,136.18,1
0.0,21.0,4,Mobile Phone,5,Married,1,0,3.0,147.74,0
20.0,9.0,4,Laptop & Accessory,1,Married,4,0,5.0,198.79,0
11.0,6.0,2,Laptop & Accessory,2,Single,1,0,8.0,176.25,0
16.0,9.0,5,Mobile Phone,4,Married,6,0,1.0,173.41,0
2.0,9.0,3,Mobile Phone,5,Single,2,1,5.0,147.23,0
18.0,12.0,4,Fashion,2,Single,7,0,8.0,188.65,0
3.0,17.0,4,Mobile Phone,4,Married,2,0,2.0,157.91,0
1.0,10.0,4,Mobile Phone,5,Single,3,1,8.0,158.48,1
0.0,27.0,1,Mobile,1,Single,2,0,2.0,126.78,0
8.0,32.0,3,Laptop & Accessory,5,Married,3,0,0.0,142.86,1
,6.0,3,Mobile,4,Single,2,1,2.0,123.02000000000001,1
11.0,17.0,4,Mobile Phone,5,Married,8,0,4.0,159.52,0
18.0,10.0,4,Others,2,Divorced,6,1,2.0,320.13,0
19.0,13.0,5,Fashion,1,Single,8,0,,213.65,0
25.0,12.0,3,Laptop & Accessory,5,Married,4,1,9.0,155.77,0
0.0,15.0,3,Mobile Phone,1,Single,2,0,0.0,110.81,1
29.0,7.0,3,Laptop & Accessory,3,Married,2,0,9.0,163.06,0
11.0,10.0,3,Mobile,3,Married,8,0,0.0,133.06,0
1.0,14.0,5,Fashion,2,Married,11,0,2.0,240.57,0
12.0,15.0,3,Laptop & Accessory,4,Single,21,0,3.0,167.82,0
4.0,6.0,3,Laptop & Accessory,2,Single,9,1,5.0,159.93,1
25.0,8.0,4,Others,3,Single,2,1,12.0,290.68,0
0.0,,3,Mobile,1,Single,2,0,2.0,126.1,0
8.0,27.0,3,Laptop & Accessory,1,Married,2,1,7.0,140.14,0
6.0,10.0,4,Fashion,2,Single,5,0,8.0,236.58999999999997,0
22.0,9.0,2,Mobile Phone,4,Single,7,0,1.0,150.59,0
17.0,,3,Mobile,5,Married,2,1,1.0,125.59,0
11.0,,4,Mobile,4,Married,5,0,5.0,124.68,0
4.0,23.0,4,Mobile Phone,1,Married,3,0,9.0,153.62,0
8.0,7.0,5,Mobile Phone,4,Divorced,7,0,3.0,157.94,0
13.0,8.0,3,Laptop & Accessory,1,Single,2,0,8.0,146.61,0
11.0,17.0,4,Mobile Phone,4,Married,3,0,8.0,164.36,0
4.0,14.0,3,Fashion,1,Married,2,0,9.0,207.93,0
13.0,9.0,2,Fashion,3,Single,2,0,8.0,203.8,0
19.0,10.0,4,Others,4,Married,3,0,8.0,287.89,0
10.0,20.0,3,Mobile,5,Married,2,0,17.0,130.34,0
12.0,16.0,3,Fashion,3,Single,8,0,2.0,234.64,0
5.0,27.0,4,Mobile Phone,4,Single,3,1,3.0,156.4,1
16.0,31.0,4,Fashion,1,Married,6,0,0.0,207.98000000000002,0
6.0,9.0,4,Laptop & Accessory,4,Married,2,0,7.0,179.7,0
9.0,16.0,4,Laptop & Accessory,3,Married,2,1,7.0,156.73,0
12.0,13.0,4,Others,1,Married,2,0,3.0,292.72,0
4.0,36.0,4,Laptop & Accessory,5,Married,10,0,4.0,166.15,0
11.0,14.0,4,Laptop & Accessory,5,Married,7,1,5.0,167.84,0
8.0,15.0,4,Laptop & Accessory,5,Divorced,7,0,3.0,190.0,0
5.0,14.0,1,Laptop & Accessory,3,Married,6,0,3.0,151.75,0
1.0,17.0,5,Mobile Phone,3,Single,3,0,1.0,137.0,0
14.0,16.0,5,Laptop & Accessory,4,Single,2,0,9.0,161.51,0
19.0,8.0,3,Grocery,5,Divorced,9,0,9.0,270.48,0
11.0,17.0,2,Fashion,1,Married,3,1,9.0,262.44,0
25.0,33.0,4,Grocery,3,Married,4,0,18.0,288.07,0
14.0,18.0,4,Laptop & Accessory,3,Married,3,0,5.0,188.23,0
24.0,11.0,3,Grocery,4,Married,2,1,10.0,240.26,0
13.0,8.0,3,Others,3,Divorced,1,0,12.0,280.41,0
2.0,16.0,3,Mobile,4,Married,1,0,1.0,132.91,0
2.0,33.0,5,Laptop & Accessory,5,Married,3,0,5.0,172.24,0
31.0,9.0,5,Grocery,1,Single,5,1,4.0,262.26,0
8.0,7.0,4,Mobile Phone,4,Married,3,1,4.0,148.42,1
19.0,33.0,5,Laptop & Accessory,5,Married,3,0,6.0,168.85,0
13.0,22.0,4,Grocery,5,Single,2,0,11.0,258.41,0
0.0,8.0,1,Mobile,5,Single,8,0,1.0,134.24,0
1.0,8.0,4,Mobile Phone,1,Married,2,1,2.0,138.67,0
24.0,7.0,4,Laptop & Accessory,3,Divorced,2,0,14.0,188.47,0
23.0,34.0,1,Mobile,3,Married,2,1,8.0,132.21,0
17.0,11.0,4,Mobile,3,Single,4,0,3.0,131.62,0
0.0,8.0,4,Laptop & Accessory,4,Single,8,1,2.0,199.07,1
24.0,15.0,4,Mobile Phone,4,Married,9,0,3.0,163.75,0
12.0,7.0,2,Mobile Phone,3,Divorced,3,0,1.0,153.44,0
8.0,14.0,3,Laptop & Accessory,3,Married,2,0,9.0,141.48,0
10.0,28.0,4,Laptop & Accessory,4,Married,6,0,,214.26,1
1.0,17.0,4,Laptop & Accessory,1,Single,3,0,3.0,171.84,0
7.0,8.0,4,Laptop & Accessory,3,Divorced,2,0,9.0,195.47,0
17.0,11.0,5,Fashion,1,Single,5,0,,227.31,0
6.0,6.0,1,Laptop & Accessory,5,Married,3,0,3.0,153.76,0
4.0,16.0,4,Laptop & Accessory,5,Married,3,0,11.0,155.72,0
16.0,31.0,4,Fashion,2,Married,6,0,0.0,234.0,0
5.0,19.0,3,Laptop & Accessory,1,Married,3,0,3.0,144.03,0
25.0,8.0,4,Others,3,Single,2,1,12.0,290.68,0
19.0,15.0,4,Laptop & Accessory,2,Divorced,11,0,9.0,161.97,0
1.0,8.0,4,Mobile Phone,2,Divorced,2,1,2.0,138.67,0
3.0,14.0,3,Fashion,3,Married,6,0,7.0,172.64,0
12.0,8.0,3,Fashion,3,Single,1,0,,209.38,0
6.0,12.0,4,Laptop & Accessory,4,Divorced,3,0,4.0,190.24,0
22.0,23.0,4,Laptop & Accessory,3,Married,10,0,8.0,189.39,0
1.0,9.0,4,Mobile Phone,1,Single,4,0,3.0,150.8,0
6.0,29.0,3,Fashion,1,Single,2,1,12.0,234.57999999999998,0
29.0,29.0,3,Grocery,4,Divorced,5,1,9.0,234.01999999999998,0
12.0,9.0,5,Mobile Phone,4,Single,3,0,4.0,149.4,0
24.0,17.0,5,Fashion,2,Single,8,0,,229.96,0
15.0,16.0,3,Mobile,3,Married,4,0,3.0,129.36,0
1.0,9.0,4,Mobile Phone,3,Married,8,1,3.0,164.77,0
7.0,12.0,5,Fashion,1,Married,6,0,3.0,196.19,0
10.0,31.0,4,Laptop & Accessory,4,Divorced,9,0,9.0,181.74,0
0.0,21.0,4,Mobile Phone,5,Married,1,0,3.0,147.74,0
27.0,31.0,2,Fashion,1,Married,5,0,3.0,195.05,0
12.0,30.0,4,Laptop & Accessory,2,Married,11,0,3.0,182.45,0
0.0,8.0,3,Mobile,3,Single,2,0,2.0,127.83000000000001,0
3.0,17.0,5,Laptop & Accessory,4,Married,3,1,8.0,207.68,0
1.0,16.0,4,Mobile Phone,5,Married,3,0,1.0,142.9,1
0.0,15.0,3,Mobile,5,Single,3,1,0.0,131.72,1
1.0,9.0,4,Mobile Phone,1,Single,4,0,3.0,150.8,0
0.0,6.0,3,Laptop & Accessory,4,Married,2,0,4.0,163.97,0
17.0,26.0,3,Mobile,4,Single,2,0,3.0,134.2,0
27.0,7.0,3,Grocery,1,Single,7,0,7.0,273.28,0
3.0,30.0,4,Mobile Phone,5,Single,2,0,4.0,164.04,1
9.0,8.0,3,Laptop & Accessory,4,Married,5,1,0.0,169.62,0
13.0,10.0,5,Laptop & Accessory,3,Married,2,0,8.0,155.69,0
0.0,9.0,3,Mobile Phone,5,Divorced,6,0,2.0,140.31,1
8.0,10.0,6,Laptop & Accessory,1,Single,7,0,3.0,185.29,0
8.0,17.0,5,Laptop & Accessory,3,Married,3,0,8.0,175.63,0
9.0,23.0,4,Fashion,3,Divorced,6,1,1.0,201.32,0
1.0,15.0,6,Mobile Phone,5,Married,3,1,8.0,146.19,1
0.0,31.0,3,Mobile,3,Married,2,0,7.0,129.42,0
10.0,7.0,4,Laptop & Accessory,3,Single,8,0,1.0,193.15,0
1.0,14.0,4,Mobile Phone,2,Married,2,0,4.0,149.36,0
,11.0,1,Mobile,3,Divorced,3,1,3.0,121.27000000000001,0
0.0,6.0,4,Fashion,3,Married,6,0,46.0,206.08999999999997,1
2.0,9.0,3,Laptop & Accessory,3,Married,5,1,0.0,152.38,1
1.0,20.0,4,Mobile Phone,4,Divorced,3,0,1.0,145.33,0
4.0,,4,Mobile,3,Divorced,4,0,2.0,123.28999999999999,0
0.0,14.0,1,Laptop & Accessory,4,Married,1,0,2.0,148.51,0
0.0,35.0,3,Laptop & Accessory,3,Married,6,0,0.0,143.06,0
1.0,20.0,4,Laptop & Accessory,3,Single,5,1,,223.54,1
7.0,11.0,5,Mobile Phone,4,Married,10,0,3.0,163.38,0
1.0,13.0,3,Laptop & Accessory,5,Single,1,0,3.0,148.98,0
1.0,7.0,4,Mobile Phone,4,Single,3,1,3.0,148.02,1
18.0,30.0,4,Laptop & Accessory,4,Married,6,0,3.0,145.42,0
0.0,32.0,3,Mobile,1,Married,2,0,2.0,129.04,0
,8.0,3,Mobile,5,Married,7,1,2.0,120.41999999999999,1
12.0,16.0,4,Mobile Phone,1,Married,4,0,4.0,172.71,0
1.0,22.0,4,Fashion,3,Divorced,9,1,8.0,261.1,1
10.0,15.0,4,Laptop & Accessory,2,Married,6,0,8.0,175.79,0
7.0,6.0,1,Mobile,2,Single,3,0,3.0,132.8,0
25.0,15.0,5,Fashion,4,Divorced,7,0,8.0,249.89999999999998,0
6.0,10.0,4,Mobile Phone,4,Divorced,9,0,2.0,138.38,0
9.0,18.0,3,Laptop & Accessory,3,Married,10,1,1.0,146.63,0
28.0,20.0,1,Others,4,Single,9,0,15.0,287.22,0
26.0,6.0,3,Laptop & Accessory,5,Single,8,0,10.0,183.81,0
21.0,16.0,4,Mobile Phone,3,Single,6,0,1.0,146.05,0
8.0,12.0,5,Laptop & Accessory,1,Married,3,0,14.0,164.86,0
0.0,6.0,3,Mobile,2,Single,2,1,8.0,126.86000000000001,1
19.0,18.0,4,Grocery,2,Divorced,5,0,2.0,301.5,0
12.0,17.0,4,Mobile Phone,3,Married,2,0,3.0,151.84,0
2.0,10.0,4,Fashion,4,Married,2,0,8.0,201.55,0
,11.0,4,Mobile,5,Married,7,0,0.0,121.07,1
1.0,9.0,5,Mobile Phone,2,Single,3,0,1.0,136.02,1
14.0,23.0,5,Laptop & Accessory,3,Single,8,0,1.0,175.94,0
10.0,17.0,4,Fashion,3,Married,5,0,8.0,195.94,0
0.0,,4,Mobile,5,Single,7,1,0.0,124.03999999999999,1
25.0,9.0,6,Laptop & Accessory,4,Married,7,0,3.0,179.82,0
1.0,18.0,4,Laptop & Accessory,5,Married,3,1,4.0,172.41,0
,9.0,3,Mobile Phone,1,Single,2,1,0.0,115.69,1
19.0,8.0,4,Fashion,4,Married,3,0,8.0,199.41,0
1.0,7.0,5,Mobile Phone,5,Divorced,3,1,1.0,148.19,1
12.0,14.0,5,Laptop & Accessory,2,Single,2,0,6.0,165.28,0
9.0,25.0,4,Laptop & Accessory,5,Married,2,0,5.0,180.61,0
8.0,24.0,3,Laptop & Accessory,3,Divorced,2,0,0.0,146.01,0
1.0,9.0,2,Laptop & Accessory,3,Single,2,0,8.0,190.0,0
29.0,15.0,3,Mobile,3,Divorced,3,0,3.0,129.42,0
,28.0,3,Mobile,3,Divorced,5,1,1.0,121.32,1
4.0,31.0,2,Grocery,4,Single,6,1,1.0,256.94,1
0.0,14.0,3,Laptop & Accessory,3,Married,1,1,4.0,149.07,0
26.0,10.0,5,Fashion,3,Married,4,1,5.0,204.69,0
17.0,13.0,5,Others,3,Married,9,0,15.0,318.92,0
22.0,11.0,5,Fashion,3,Single,9,0,9.0,234.99,0
25.0,9.0,4,Fashion,3,Divorced,3,1,4.0,179.69,0
2.0,26.0,5,Mobile Phone,5,Married,3,0,4.0,156.96,0
7.0,16.0,3,Mobile,3,Single,2,1,2.0,129.36,1
11.0,12.0,4,Laptop & Accessory,3,Married,3,0,7.0,153.21,0
5.0,12.0,4,Mobile Phone,2,Divorced,2,1,4.0,173.21,0
0.0,32.0,3,Laptop & Accessory,1,Single,2,0,4.0,161.8,0
20.0,10.0,4,Grocery,4,Married,10,0,2.0,291.06,0
17.0,28.0,4,Mobile Phone,2,Divorced,9,0,3.0,147.58,0
0.0,19.0,4,Laptop & Accessory,5,Married,6,1,2.0,161.34,1
22.0,9.0,2,Laptop & Accessory,4,Married,5,0,3.0,206.2,0
5.0,8.0,3,Mobile,5,Married,2,0,0.0,128.27,0
,6.0,3,Mobile,2,Single,2,0,7.0,121.15,0
7.0,14.0,4,Laptop & Accessory,5,Married,2,0,4.0,168.73,0
9.0,17.0,4,Laptop & Accessory,1,Married,5,0,0.0,166.52,0
1.0,35.0,4,Laptop & Accessory,4,Divorced,3,0,5.0,187.72,0
11.0,17.0,5,Laptop & Accessory,1,Married,4,1,1.0,191.94,0
0.0,,4,Mobile,5,Single,7,0,7.0,123.62,1
5.0,7.0,4,Mobile Phone,4,Single,3,0,1.0,150.01,0
8.0,24.0,3,Laptop & Accessory,3,Married,2,1,2.0,156.89,0
10.0,13.0,3,Laptop & Accessory,5,Married,6,1,4.0,142.84,0
2.0,34.0,6,Laptop & Accessory,5,Married,2,0,1.0,173.77,0
0.0,,4,Mobile,5,Single,2,1,0.0,126.0,1
1.0,14.0,3,Mobile,2,Single,2,0,2.0,133.1,0
17.0,6.0,3,Laptop & Accessory,1,Married,5,1,2.0,157.43,0
10.0,17.0,4,Fashion,5,Married,9,1,8.0,208.21,0
18.0,14.0,3,Laptop & Accessory,2,Divorced,10,0,8.0,136.97,0
18.0,11.0,2,Others,5,Married,3,0,14.0,316.9,0
2.0,25.0,3,Laptop & Accessory,2,Married,5,0,2.0,142.62,0
0.0,14.0,4,Mobile Phone,3,Single,2,1,2.0,139.89,1
5.0,31.0,4,Laptop & Accessory,1,Single,4,0,5.0,177.38,0
13.0,11.0,5,Laptop & Accessory,3,Married,6,0,10.0,184.02,0
7.0,6.0,3,Laptop & Accessory,4,Married,2,0,3.0,143.25,0
1.0,8.0,5,Mobile Phone,3,Married,3,1,1.0,154.33,0
29.0,25.0,4,Laptop & Accessory,4,Married,5,1,8.0,188.85,0
5.0,30.0,3,Laptop & Accessory,2,Divorced,2,0,7.0,153.09,0
27.0,9.0,2,Grocery,4,Single,6,0,9.0,290.98,0
0.0,28.0,3,Laptop & Accessory,3,Divorced,2,1,7.0,161.79,1
1.0,11.0,6,Fashion,1,Married,3,0,,229.0,1
,34.0,3,Mobile,1,Married,5,0,3.0,121.32,0
1.0,16.0,4,Mobile Phone,3,Divorced,3,0,3.0,152.42,1
1.0,11.0,4,Mobile Phone,2,Divorced,3,1,7.0,161.91,1
23.0,12.0,4,Laptop & Accessory,3,Divorced,4,0,3.0,191.51,0
2.0,7.0,4,Mobile Phone,5,Single,4,0,3.0,145.8,0
10.0,11.0,4,Laptop & Accessory,4,Married,9,0,3.0,176.31,0
20.0,14.0,4,Fashion,3,Married,8,0,8.0,233.45,0
3.0,24.0,5,Fashion,5,Single,3,0,10.0,204.88,0
22.0,8.0,4,Laptop & Accessory,4,Married,3,0,8.0,153.9,0
23.0,15.0,5,Grocery,4,Married,8,0,4.0,256.2,0
22.0,7.0,5,Grocery,5,Married,9,0,3.0,279.02,0
0.0,6.0,1,Fashion,4,Single,2,0,7.0,174.46,1
0.0,15.0,1,Mobile Phone,3,Married,2,0,4.0,144.01,0
29.0,25.0,4,Grocery,4,Single,5,0,9.0,293.35,0
31.0,16.0,5,Mobile Phone,4,Married,6,1,1.0,158.46,0
10.0,35.0,3,Fashion,4,Divorced,2,1,,218.49,1
8.0,17.0,4,Mobile Phone,4,Married,3,0,1.0,145.08,0
7.0,8.0,4,Mobile,3,Married,4,0,7.0,127.68,0
11.0,11.0,4,Mobile Phone,3,Married,9,1,4.0,154.96,0
1.0,29.0,4,Mobile Phone,3,Single,3,0,3.0,159.47,0
9.0,,4,Mobile,5,Divorced,1,0,3.0,123.41999999999999,0
1.0,36.0,5,Mobile Phone,4,Single,2,0,5.0,159.79,1
0.0,32.0,4,Laptop & Accessory,5,Single,6,0,1.0,166.96,1
28.0,33.0,2,Grocery,1,Single,4,1,5.0,298.28,0
2.0,28.0,4,Mobile Phone,2,Divorced,3,0,3.0,152.13,0
0.0,10.0,4,Laptop & Accessory,2,Single,2,1,4.0,158.28,1
9.0,32.0,4,Fashion,3,Married,3,1,,228.88,0
10.0,25.0,3,Mobile,4,Married,5,0,0.0,130.22,0
0.0,10.0,3,Mobile,1,Single,2,1,2.0,128.75,0
,16.0,4,Mobile Phone,4,Single,2,1,0.0,118.59,1
11.0,8.0,4,Laptop & Accessory,2,Divorced,4,0,5.0,152.49,0
18.0,9.0,2,Fashion,1,Married,3,1,8.0,203.79,0
9.0,22.0,4,Laptop & Accessory,5,Divorced,5,0,2.0,156.47,0
5.0,8.0,2,Laptop & Accessory,2,Single,8,0,7.0,150.55,0
0.0,34.0,4,Laptop & Accessory,3,Married,3,0,2.0,186.39,0
8.0,6.0,3,Laptop & Accessory,3,Married,10,0,9.0,147.17,0
12.0,17.0,4,Laptop & Accessory,1,Single,3,1,4.0,181.66,0
8.0,10.0,6,Laptop & Accessory,5,Single,5,0,13.0,172.59,0
23.0,9.0,4,Others,1,Married,5,0,4.0,316.61,0
1.0,26.0,4,Mobile Phone,2,Divorced,3,0,3.0,148.23,0
4.0,9.0,4,Mobile Phone,2,Single,2,0,8.0,150.64,0
14.0,7.0,4,Laptop & Accessory,3,Single,5,1,1.0,172.28,1
22.0,11.0,3,Laptop & Accessory,3,Married,3,0,2.0,166.51,0
1.0,16.0,5,Mobile Phone,5,Married,5,0,3.0,169.0,1
0.0,12.0,4,Mobile,1,Single,2,1,0.0,129.26,1
3.0,34.0,3,Laptop & Accessory,2,Divorced,2,0,9.0,157.75,0
20.0,14.0,4,Laptop & Accessory,3,Married,4,0,1.0,177.58,0
2.0,7.0,4,Mobile Phone,3,Single,2,1,3.0,146.54,0
1.0,16.0,4,Mobile Phone,2,Single,3,1,3.0,148.23,1
,19.0,3,Mobile,3,Married,2,0,6.0,120.96000000000001,0
4.0,8.0,3,Laptop & Accessory,1,Single,5,1,5.0,165.82,0
10.0,6.0,4,Laptop & Accessory,2,Divorced,2,0,11.0,164.74,0
15.0,30.0,4,Fashion,3,Single,5,1,3.0,195.82,0
24.0,7.0,4,Others,1,Married,5,0,7.0,320.17,0
0.0,,3,Mobile,1,Single,2,1,2.0,123.22999999999999,1
17.0,32.0,5,Fashion,2,Married,7,0,1.0,259.0,0
